nohup: ignoring input
Linux 5.14.0-427.44.1.el9_4.x86_64 (bc488234cf69) 	11/22/24 	_x86_64_	(8 CPU)

22:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:47:48     all    5.39    0.00    2.38    0.00    0.63    0.38    0.00    0.00    0.00   91.23
22:47:49     all    3.25    0.00    2.00    0.00    0.38    0.50    0.00    0.00    0.00   93.87
22:47:50     all    4.02    0.00    1.38    0.13    0.38    0.38    0.25    0.00    0.00   93.47
22:47:51     all    7.63    0.00    3.63    0.00    0.63    0.63    0.13    0.00    0.00   87.36
22:47:52     all    6.15    0.00    3.01    0.13    0.75    0.63    0.00    0.00    0.00   89.34
22:47:53     all    1.89    0.00    1.26    0.13    0.13    0.25    0.00    0.00    0.00   96.35
22:47:54     all    5.38    0.00    3.00    0.25    0.63    0.50    0.00    0.00    0.00   90.24
22:47:55     all    6.88    0.00    2.63    0.00    0.38    0.63    0.00    0.00    0.00   89.49
22:47:56     all    7.65    0.00    2.01    0.25    0.38    0.25    0.00    0.00    0.00   89.46
22:47:57     all    3.00    0.00    1.50    0.00    0.63    0.50    0.00    0.00    0.00   94.37
22:47:58     all    1.89    0.00    1.39    0.13    0.00    0.50    0.00    0.00    0.00   96.09
22:47:59     all    3.78    0.00    1.89    0.13    0.76    0.13    0.00    0.00    0.00   93.32
22:48:00     all    2.39    0.00    0.75    0.00    0.25    0.38    0.00    0.00    0.00   96.23
22:48:01     all    6.52    0.00    3.39    0.00    0.63    0.63    0.00    0.00    0.00   88.83
22:48:02     all   30.30    0.00    6.69    0.13    1.01    1.52    0.13    0.00    0.00   60.23
22:48:03     all   51.91    0.00    9.92    0.00    1.15    1.15    0.00    0.00    0.00   35.88
22:48:04     all   19.01    0.00    4.69    0.00    0.76    1.27    0.00    0.00    0.00   74.27
22:48:05     all    3.61    0.00    2.12    0.37    0.62    0.50    0.00    0.00    0.00   92.78
22:48:06     all    2.63    0.00    1.51    0.00    0.25    0.50    0.00    0.00    0.00   95.11
22:48:07     all    5.81    0.00    1.52    0.00    0.63    0.38    0.13    0.00    0.00   91.54
22:48:08     all   15.23    0.00    1.87    0.12    0.62    0.87    0.12    0.00    0.00   81.15
22:48:09     all    6.06    0.00    2.15    0.13    0.25    0.51    0.00    0.00    0.00   90.91
22:48:10     all    3.51    0.00    1.51    0.00    0.63    0.63    0.00    0.00    0.00   93.73
22:48:11     all    8.60    0.00    4.17    0.25    0.38    0.51    0.00    0.00    0.00   86.09
22:48:12     all    7.43    0.00    4.03    0.00    0.76    0.76    0.00    0.00    0.00   87.03
22:48:13     all    7.06    0.00    2.14    0.00    0.38    0.50    0.00    0.00    0.00   89.91
22:48:14     all    4.66    0.00    1.76    0.00    0.63    0.63    0.00    0.00    0.00   92.32
22:48:15     all    2.89    0.00    2.26    0.13    0.38    0.75    0.00    0.00    0.00   93.60
22:48:16     all    4.87    0.00    1.62    0.25    0.62    0.37    0.00    0.00    0.00   92.26
22:48:17     all    2.77    0.00    1.39    0.13    0.13    0.63    0.00    0.00    0.00   94.96
22:48:18     all    5.38    0.00    3.13    0.25    0.88    0.38    0.00    0.00    0.00   89.99
22:48:19     all    4.79    0.00    1.89    0.00    0.13    0.50    0.00    0.00    0.00   92.70
22:48:20     all   16.08    0.00    1.50    0.12    0.75    0.75    0.00    0.00    0.00   80.80
22:48:21     all    8.76    0.00    3.43    0.00    0.38    0.51    0.25    0.00    0.00   86.68
22:48:22     all    6.65    0.00    3.01    0.00    0.88    1.00    0.38    0.00    0.00   88.08
22:48:23     all    5.82    0.00    2.41    0.25    0.63    0.38    0.00    0.00    0.00   90.51
22:48:24     all    4.52    0.00    2.63    0.13    0.38    0.75    0.00    0.00    0.00   91.59
22:48:25     all    6.68    0.00    2.52    0.13    0.50    0.63    0.00    0.00    0.00   89.53
22:48:26     all    7.04    0.00    1.89    0.13    0.63    0.38    0.00    0.00    0.00   89.94
22:48:27     all    3.52    0.00    1.63    0.00    0.25    0.75    0.00    0.00    0.00   93.84
22:48:28     all    3.39    0.00    1.88    0.00    0.75    0.38    0.00    0.00    0.00   93.59
22:48:29     all    5.53    0.00    2.26    0.25    0.63    0.75    0.00    0.00    0.00   90.58
22:48:30     all    2.28    0.00    1.02    0.00    0.25    0.38    0.00    0.00    0.00   96.07
22:48:31     all    7.63    0.00    3.50    0.00    0.75    0.63    0.00    0.00    0.00   87.48
22:48:32     all   10.90    0.00    3.88    0.00    0.38    0.88    0.13    0.00    0.00   83.83
22:48:33     all    3.13    0.00    2.76    0.00    0.63    0.25    0.00    0.00    0.00   93.23
22:48:34     all    8.69    0.00    2.02    0.25    0.38    0.50    0.00    0.00    0.00   88.16
22:48:35     all    4.14    0.00    2.26    0.00    0.50    0.50    0.00    0.00    0.00   92.61
22:48:36     all    2.50    0.00    0.88    0.00    0.25    0.38    0.13    0.00    0.00   95.87
22:48:37     all    3.14    0.00    1.51    0.13    0.38    0.13    0.00    0.00    0.00   94.72
22:48:38     all    2.62    0.00    1.49    0.12    0.50    0.62    0.12    0.00    0.00   94.52
22:48:39     all    3.38    0.00    2.26    0.13    0.38    0.50    0.13    0.00    0.00   93.23
22:48:40     all    2.52    0.00    1.26    0.00    0.13    0.13    0.00    0.00    0.00   95.96
22:48:41     all    7.27    0.00    3.51    0.00    0.75    0.63    0.00    0.00    0.00   87.84
22:48:42     all    6.30    0.00    3.15    0.13    0.38    0.50    0.00    0.00    0.00   89.55
22:48:43     all    4.39    0.00    1.51    0.00    0.38    0.50    0.00    0.00    0.00   93.22
22:48:44     all    3.42    0.00    1.52    0.00    0.51    0.38    0.00    0.00    0.00   94.17
22:48:45     all    6.23    0.00    1.74    0.12    0.50    0.50    0.25    0.00    0.00   90.66
22:48:46     all    2.26    0.00    1.01    0.13    0.38    0.25    0.13    0.00    0.00   95.85
22:48:47     all   17.34    0.00    1.88    0.13    0.38    0.50    0.00    0.00    0.00   79.77
22:48:48     all    3.02    0.00    2.52    0.13    0.38    0.50    0.00    0.00    0.00   93.46
22:48:49     all    4.24    0.00    2.49    0.37    0.50    0.50    0.12    0.00    0.00   91.77
22:48:50     all    4.27    0.00    1.38    0.00    0.50    0.63    0.00    0.00    0.00   93.22
22:48:51     all    9.05    0.00    3.27    0.00    0.63    0.38    0.00    0.00    0.00   86.68
22:48:52     all    6.06    0.00    2.90    0.00    0.38    0.63    0.00    0.00    0.00   90.03
22:48:53     all    2.63    0.00    1.63    0.13    0.63    0.50    0.00    0.00    0.00   94.48
22:48:54     all    4.80    0.00    2.40    0.13    0.25    0.51    0.00    0.00    0.00   91.91
22:48:55     all    7.56    0.00    2.27    0.13    0.76    0.63    0.00    0.00    0.00   88.66
22:48:56     all    7.41    0.00    1.76    0.13    0.25    0.38    0.00    0.00    0.00   90.08
22:48:57     all    4.51    0.00    2.25    0.00    0.75    0.75    0.13    0.00    0.00   91.61
22:48:58     all    3.40    0.00    1.64    0.13    0.25    0.13    0.00    0.00    0.00   94.45
22:48:59     all    3.39    0.00    2.01    0.13    0.50    0.75    0.00    0.00    0.00   93.22
22:49:00     all    3.00    0.00    1.25    0.25    0.37    0.37    0.00    0.00    0.00   94.76
22:49:01     all    6.31    0.00    3.03    0.13    0.63    0.51    0.00    0.00    0.00   89.39
22:49:02     all   11.73    0.00    4.04    0.13    0.63    0.88    0.00    0.00    0.00   82.60
22:49:03     all    3.40    0.00    2.77    0.00    0.63    0.63    0.00    0.00    0.00   92.58
22:49:04     all   12.20    0.00    2.77    0.00    0.25    0.38    0.00    0.00    0.00   84.40
22:49:05     all    4.00    0.00    1.88    0.00    0.75    0.75    0.00    0.00    0.00   92.62
22:49:06     all   14.41    0.00    1.39    0.13    0.13    0.25    0.00    0.00    0.00   83.69
22:49:07     all    4.39    0.00    1.50    0.13    0.50    0.25    0.00    0.00    0.00   93.23
22:49:08     all    3.63    0.00    1.88    0.25    0.50    0.75    0.13    0.00    0.00   92.86
22:49:09     all    3.75    0.00    1.75    0.13    0.50    0.50    0.00    0.00    0.00   93.37
22:49:10     all    5.13    0.00    1.50    0.00    0.38    0.25    0.13    0.00    0.00   92.62
22:49:11     all    7.32    0.00    3.66    0.00    0.51    0.63    0.00    0.00    0.00   87.88
22:49:12     all    8.07    0.00    4.16    0.00    0.63    0.63    0.00    0.00    0.00   86.51
22:49:13     all    6.89    0.00    2.01    0.00    0.50    0.50    0.13    0.00    0.00   89.97
22:49:14     all    4.76    0.00    2.00    0.38    0.63    0.63    0.00    0.00    0.00   91.61
22:49:15     all    4.39    0.00    1.88    0.13    0.38    0.63    0.13    0.00    0.00   92.47
22:49:16     all    6.37    0.00    1.75    0.12    0.50    0.37    0.00    0.00    0.00   90.89
22:49:17     all    4.55    0.00    1.77    0.00    0.38    0.51    0.00    0.00    0.00   92.80
22:49:18     all    4.39    0.00    2.76    0.13    0.50    0.63    0.00    0.00    0.00   91.60
22:49:19     all    5.29    0.00    2.14    0.13    0.63    0.63    0.00    0.00    0.00   91.18
22:49:20     all    4.16    0.00    1.76    0.00    0.25    0.63    0.00    0.00    0.00   93.20
22:49:21     all    6.74    0.00    3.50    0.12    0.75    0.37    0.12    0.00    0.00   88.39
22:49:22     all    6.53    0.00    3.52    0.13    0.50    0.88    0.13    0.00    0.00   88.32
22:49:23     all    2.90    0.00    1.64    0.00    0.50    0.50    0.00    0.00    0.00   94.46
22:49:24     all    4.14    0.00    2.26    0.00    0.50    0.38    0.00    0.00    0.00   92.72
22:49:25     all    6.52    0.00    2.89    0.00    0.50    0.50    0.13    0.00    0.00   89.46
22:49:26     all    7.81    0.00    1.76    0.00    0.25    0.38    0.00    0.00    0.00   89.80
22:49:27     all    4.37    0.00    1.87    0.00    0.75    0.75    0.00    0.00    0.00   92.26
22:49:28     all   39.40    0.00    4.39    0.38    0.88    1.00    0.00    0.00    0.00   53.95
22:49:29     all   43.37    0.00    4.97    0.13    0.77    1.53    0.00    0.00    0.00   49.23
22:49:30     all   56.58    0.00    4.94    0.00    0.76    1.01    0.00    0.00    0.00   36.71
22:49:31     all   56.11    0.00    7.63    0.00    1.02    0.89    0.00    0.00    0.00   34.35
22:49:32     all   57.99    0.00    8.43    0.13    1.13    1.13    0.13    0.00    0.00   31.07
22:49:33     all   55.29    0.00    7.26    0.13    0.89    0.89    0.00    0.00    0.00   35.54
22:49:34     all   59.46    0.00    7.54    0.00    1.15    1.28    0.00    0.00    0.00   30.56
22:49:35     all   56.47    0.00    7.68    0.00    1.02    1.28    0.00    0.00    0.00   33.55
22:49:36     all   57.66    0.00    6.41    0.00    1.01    1.26    0.00    0.00    0.00   33.67
22:49:37     all   55.29    0.00    7.13    0.00    0.89    1.02    0.00    0.00    0.00   35.67
22:49:38     all   56.47    0.00    7.11    0.13    1.02    1.27    0.00    0.00    0.00   34.01
22:49:39     all   56.54    0.00    7.37    0.00    1.02    1.40    0.00    0.00    0.00   33.67
22:49:40     all   51.14    0.00    6.33    0.00    1.01    1.14    0.00    0.00    0.00   40.38
22:49:41     all   25.12    0.00    5.00    0.00    0.75    1.12    0.00    0.00    0.00   68.00
22:49:42     all   25.48    0.00    4.56    0.00    1.01    0.76    0.00    0.00    0.00   68.19
22:49:43     all   30.69    0.00    2.64    0.13    0.63    0.88    0.00    0.00    0.00   65.03
22:49:44     all   28.61    0.00    3.26    0.00    0.50    0.75    0.00    0.00    0.00   66.88
22:49:45     all   28.16    0.00    3.28    0.13    1.01    0.88    0.00    0.00    0.00   66.54
22:49:46     all   26.60    0.00    2.63    0.13    0.50    1.13    0.00    0.00    0.00   69.01
22:49:47     all   27.55    0.00    3.65    0.13    0.88    0.88    0.00    0.00    0.00   66.92
22:49:48     all   29.31    0.00    3.93    0.00    0.63    0.89    0.00    0.00    0.00   65.23
22:49:49     all    8.51    0.00    2.25    0.00    0.38    0.63    0.00    0.00    0.00   88.24
22:49:50     all    3.12    0.00    1.37    0.12    0.25    0.37    0.00    0.00    0.00   94.76
22:49:51     all    8.05    0.00    3.52    0.13    0.63    0.50    0.00    0.00    0.00   87.17
22:49:52     all    8.04    0.00    2.39    0.00    0.38    0.38    0.00    0.00    0.00   88.82
22:49:53     all    9.26    0.00    1.50    0.00    0.50    0.38    0.00    0.00    0.00   88.36
22:49:54     all    5.43    0.00    2.78    0.13    0.25    0.38    0.00    0.00    0.00   91.04
22:49:55     all    6.36    0.00    2.00    0.00    0.50    0.50    0.00    0.00    0.00   90.65
22:49:56     all    6.66    0.00    1.26    0.13    0.38    0.50    0.00    0.00    0.00   91.08
22:49:57     all    3.51    0.00    2.01    0.00    0.38    0.13    0.13    0.00    0.00   93.86
22:49:58     all    6.41    0.00    1.88    0.13    0.63    0.88    0.00    0.00    0.00   90.08
22:49:59     all    4.65    0.00    2.01    0.13    0.13    0.13    0.13    0.00    0.00   92.83
22:50:00     all    2.37    0.00    1.25    0.00    0.62    0.50    0.00    0.00    0.00   95.26
22:50:01     all    5.42    0.00    2.77    0.00    0.25    0.25    0.00    0.00    0.00   91.31
22:50:02     all    8.78    0.00    2.51    0.25    0.63    0.50    0.00    0.00    0.00   87.33
22:50:03     all    3.75    0.00    2.25    0.12    0.38    0.38    0.00    0.00    0.00   93.12
22:50:04     all   10.00    0.00    2.15    0.13    0.38    0.63    0.00    0.00    0.00   86.71
22:50:05     all    4.89    0.00    2.26    0.00    0.50    0.38    0.00    0.00    0.00   91.98
22:50:06     all    5.16    0.00    1.26    0.00    0.25    0.50    0.25    0.00    0.00   92.58
22:50:07     all    2.51    0.00    1.13    0.13    0.38    0.25    0.00    0.00    0.00   95.60
22:50:08     all    4.89    0.00    1.38    0.00    0.63    0.38    0.00    0.00    0.00   92.73
22:50:09     all   15.66    0.00    2.26    0.13    0.38    0.50    0.00    0.00    0.00   81.08
22:50:10     all    4.77    0.00    1.01    0.25    0.38    0.50    0.00    0.00    0.00   93.09
22:50:11     all    6.31    0.00    3.78    0.00    0.63    0.25    0.00    0.00    0.00   89.03
22:50:12     all    4.63    0.00    2.50    0.00    0.25    0.63    0.00    0.00    0.00   91.99
22:50:13     all    8.65    0.00    1.88    0.00    0.75    0.25    0.00    0.00    0.00   88.47
22:50:14     all    3.66    0.00    1.51    0.13    0.13    0.25    0.00    0.00    0.00   94.33
22:50:15     all    3.74    0.00    1.87    0.12    0.37    0.62    0.00    0.00    0.00   93.27
22:50:16     all    3.14    0.00    1.00    0.13    0.50    0.25    0.00    0.00    0.00   94.98
22:50:17     all    3.90    0.00    1.39    0.25    0.13    0.13    0.00    0.00    0.00   94.21
22:50:18     all    3.98    0.00    2.61    0.00    0.50    0.75    0.00    0.00    0.00   92.16
22:50:19     all    3.03    0.00    1.64    0.00    0.50    0.13    0.00    0.00    0.00   94.70
22:50:20     all    3.12    0.00    1.37    0.12    0.37    0.50    0.00    0.00    0.00   94.51
22:50:21     all    8.68    0.00    2.77    0.00    0.50    0.25    0.25    0.00    0.00   87.55
22:50:22     all    4.87    0.00    2.50    0.00    0.50    0.75    0.12    0.00    0.00   91.26
22:50:23     all    3.29    0.00    1.14    0.00    0.00    0.00    0.00    0.00    0.00   95.58
22:50:24     all    3.38    0.00    2.26    0.25    0.88    0.38    0.00    0.00    0.00   92.86
22:50:25     all    6.91    0.00    2.39    0.00    0.25    0.63    0.00    0.00    0.00   89.82
22:50:26     all   17.34    0.00    1.63    0.13    0.25    0.13    0.00    0.00    0.00   80.53
22:50:27     all    3.14    0.00    1.51    0.00    0.50    0.25    0.00    0.00    0.00   94.59
22:50:28     all    3.87    0.00    1.50    0.00    0.37    0.62    0.00    0.00    0.00   93.64
22:50:29     all    2.63    0.00    2.01    0.00    0.25    0.38    0.00    0.00    0.00   94.73
22:50:30     all    2.13    0.00    1.13    0.00    0.50    0.13    0.00    0.00    0.00   96.12
22:50:31     all    5.16    0.00    3.15    0.00    0.38    0.38    0.00    0.00    0.00   90.93
22:50:32     all    7.43    0.00    2.39    0.00    0.50    0.63    0.00    0.00    0.00   89.04
22:50:33     all    4.88    0.00    2.63    0.13    0.38    0.13    0.13    0.00    0.00   91.74
22:50:34     all    8.66    0.00    2.51    0.13    0.50    0.75    0.00    0.00    0.00   87.45
22:50:35     all    2.76    0.00    1.63    0.00    0.38    0.25    0.00    0.00    0.00   94.98
22:50:36     all    2.63    0.00    0.88    0.13    0.38    0.38    0.13    0.00    0.00   95.49
22:50:37     all    3.89    0.00    1.63    0.13    0.50    0.50    0.00    0.00    0.00   93.35
22:50:38     all    2.14    0.00    1.26    0.00    0.25    0.13    0.00    0.00    0.00   96.22
22:50:39     all    3.88    0.00    2.12    0.12    0.38    0.62    0.00    0.00    0.00   92.88
22:50:40     all    3.76    0.00    1.13    0.13    0.38    0.25    0.00    0.00    0.00   94.35
22:50:41     all    6.56    0.00    3.40    0.00    0.38    0.38    0.00    0.00    0.00   89.28
22:50:42     all    4.54    0.00    1.89    0.13    0.63    0.25    0.00    0.00    0.00   92.56
22:50:43     all    4.74    0.00    1.62    0.00    0.37    0.75    0.12    0.00    0.00   92.38
22:50:44     all    3.39    0.00    1.88    0.00    0.50    0.00    0.00    0.00    0.00   94.22
22:50:45     all    4.62    0.00    1.75    0.00    0.50    0.50    0.00    0.00    0.00   92.62
22:50:46     all    2.51    0.00    1.13    0.13    0.00    0.50    0.00    0.00    0.00   95.73
22:50:47     all    3.63    0.00    1.75    0.00    0.63    0.25    0.00    0.00    0.00   93.74
22:50:48     all    5.13    0.00    2.50    0.13    0.38    0.38    0.13    0.00    0.00   91.36
22:50:49     all    2.76    0.00    1.51    0.00    0.38    0.63    0.00    0.00    0.00   94.73
22:50:50     all    4.88    0.00    1.38    0.13    0.50    0.38    0.00    0.00    0.00   92.74
22:50:51     all    7.96    0.00    3.03    0.00    0.51    0.25    0.00    0.00    0.00   88.24
22:50:52     all    3.51    0.00    2.01    0.00    0.50    0.75    0.00    0.00    0.00   93.23
22:50:53     all    1.64    0.00    1.51    0.00    0.13    0.13    0.00    0.00    0.00   96.60
22:50:54     all    4.37    0.00    2.12    0.25    0.50    0.37    0.12    0.00    0.00   92.26
22:50:55     all    6.31    0.00    1.89    0.00    0.38    0.25    0.00    0.00    0.00   91.16
22:50:56     all    5.11    0.00    1.37    0.00    0.25    0.62    0.12    0.00    0.00   92.53
22:50:57     all    3.13    0.00    1.75    0.13    0.50    0.13    0.13    0.00    0.00   94.24
22:50:58     all    3.40    0.00    1.76    0.25    0.38    0.25    0.13    0.00    0.00   93.84
22:50:59     all    3.38    0.00    1.38    0.00    0.38    0.63    0.00    0.00    0.00   94.24
22:51:00     all    2.51    0.00    0.88    0.00    0.50    0.38    0.00    0.00    0.00   95.73
22:51:01     all    4.81    0.00    2.78    0.00    0.38    0.13    0.00    0.00    0.00   91.90
22:51:02     all    6.43    0.00    2.77    0.00    0.38    0.38    0.00    0.00    0.00   90.04
22:51:03     all    3.52    0.00    2.51    0.13    0.25    0.63    0.00    0.00    0.00   92.96
22:51:04     all    9.55    0.00    2.76    0.00    0.75    0.13    0.00    0.00    0.00   86.81
22:51:05     all    4.02    0.00    1.88    0.00    0.38    0.75    0.00    0.00    0.00   92.97
22:51:06     all    6.52    0.00    2.01    0.25    0.50    0.63    0.00    0.00    0.00   90.09
22:51:07     all    2.51    0.00    1.13    0.13    0.13    0.25    0.00    0.00    0.00   95.86
22:51:08     all    3.25    0.00    1.50    0.00    0.62    0.25    0.00    0.00    0.00   94.38
22:51:09     all    3.02    0.00    1.76    0.13    0.38    0.50    0.00    0.00    0.00   94.21
22:51:10     all    2.75    0.00    1.50    0.13    0.50    0.38    0.00    0.00    0.00   94.74
22:51:11     all    6.69    0.00    3.03    0.00    0.25    0.25    0.00    0.00    0.00   89.77
22:51:12     all    4.78    0.00    2.77    0.00    0.63    0.50    0.00    0.00    0.00   91.32
22:51:13     all    5.24    0.00    2.12    0.50    0.37    0.50    0.00    0.00    0.00   91.27
22:51:14     all    3.15    0.00    1.13    0.00    0.38    0.25    0.00    0.00    0.00   95.09
22:51:15     all    4.00    0.00    1.62    0.12    0.50    0.37    0.00    0.00    0.00   93.38
22:51:16     all    3.65    0.00    1.51    0.00    0.25    0.63    0.00    0.00    0.00   93.96
22:51:17     all    4.54    0.00    1.89    0.00    0.50    0.00    0.00    0.00    0.00   93.06
22:51:18     all    3.38    0.00    2.75    0.13    0.25    0.75    0.00    0.00    0.00   92.74
22:51:19     all    4.03    0.00    1.89    0.13    0.38    0.13    0.00    0.00    0.00   93.46
22:51:20     all    3.39    0.00    1.13    0.00    0.50    0.38    0.00    0.00    0.00   94.60
22:51:21     all    6.30    0.00    3.15    0.00    0.25    0.63    0.00    0.00    0.00   89.67
22:51:22     all    3.27    0.00    1.88    0.00    0.63    0.25    0.00    0.00    0.00   93.97
22:51:23     all    1.63    0.00    1.50    0.00    0.13    0.25    0.13    0.00    0.00   96.37
22:51:24     all    3.39    0.00    2.13    0.13    0.50    0.50    0.00    0.00    0.00   93.35
22:51:25     all    6.63    0.00    2.50    0.00    0.50    0.38    0.38    0.00    0.00   89.61
22:51:26     all    6.26    0.00    1.25    0.00    0.50    0.25    0.00    0.00    0.00   91.74
22:51:27     all    2.65    0.00    1.64    0.00    0.13    0.25    0.00    0.00    0.00   95.33
22:51:28     all    3.13    0.00    1.13    0.00    0.63    0.75    0.13    0.00    0.00   94.24
22:51:29     all   41.52    0.00   10.51    0.25    1.01    2.78    0.00    0.00    0.00   43.92
22:51:30     all   25.73    0.00    5.30    0.50    1.13    2.02    0.00    0.00    0.00   65.32
22:51:31     all   29.40    0.00    5.45    0.25    1.01    1.39    0.13    0.00    0.00   62.36
22:51:32     all   34.86    0.00    5.85    0.25    1.02    1.40    0.00    0.00    0.00   56.62
22:51:33     all   31.38    0.00    5.23    0.00    0.77    1.40    0.00    0.00    0.00   61.22
22:51:34     all   36.74    0.00    5.93    0.00    1.26    1.77    0.00    0.00    0.00   54.29
22:51:35     all   46.52    0.00   10.70    0.13    1.16    3.22    0.00    0.00    0.00   38.27
22:51:36     all   34.11    0.00    6.69    0.13    1.67    2.19    0.00    0.00    0.00   55.21
22:51:37     all   35.57    0.00    7.34    0.38    1.27    2.15    0.00    0.00    0.00   53.29
22:51:38     all   31.88    0.00    6.15    0.13    1.15    2.05    0.00    0.00    0.00   58.64
22:51:39     all   26.18    0.00    5.72    0.00    1.40    2.16    0.00    0.00    0.00   64.55
22:51:40     all   24.22    0.00    3.51    0.13    0.63    1.00    0.00    0.00    0.00   70.51
22:51:41     all   32.23    0.00    5.35    0.38    0.89    0.64    0.00    0.00    0.00   60.51
22:51:42     all   31.53    0.00    5.30    0.00    0.76    1.01    0.00    0.00    0.00   61.41
22:51:43     all   30.56    0.00    3.91    0.13    1.01    1.26    0.13    0.00    0.00   63.01
22:51:44     all   42.62    0.00    4.16    0.00    0.76    1.26    0.00    0.00    0.00   51.20
22:51:45     all   32.32    0.00    4.55    0.00    0.88    1.26    0.00    0.00    0.00   60.98
22:51:46     all   39.32    0.00    6.19    0.38    1.01    1.64    0.13    0.00    0.00   51.33
22:51:47     all    8.82    0.00    3.02    0.13    0.63    0.63    0.00    0.00    0.00   86.78
22:51:48     all   12.04    0.00    4.31    0.13    0.63    1.27    0.00    0.00    0.00   81.62
22:51:49     all   10.97    0.00    3.66    0.25    0.88    1.01    0.00    0.00    0.00   83.23
22:51:50     all    6.16    0.00    2.26    0.25    0.75    0.63    0.00    0.00    0.00   89.95
22:51:51     all    9.75    0.00    3.80    0.00    0.63    0.89    0.00    0.00    0.00   84.94
22:51:52     all   13.65    0.00    4.17    0.38    0.51    0.76    0.00    0.00    0.00   80.53
22:51:53     all    7.29    0.00    2.64    0.13    0.63    0.50    0.00    0.00    0.00   88.82
22:51:54     all   16.27    0.00    2.38    0.00    0.75    0.75    0.00    0.00    0.00   79.85
22:51:55     all    7.04    0.00    4.03    0.38    0.50    0.63    0.00    0.00    0.00   87.42
22:51:56     all    8.39    0.00    1.88    0.00    0.50    0.63    0.00    0.00    0.00   88.61
22:51:57     all    6.21    0.00    1.77    0.00    0.63    0.38    0.00    0.00    0.00   91.00
22:51:58     all    2.87    0.00    2.00    0.25    0.37    0.62    0.00    0.00    0.00   93.88
22:51:59     all    8.05    0.00    2.89    0.00    0.75    0.75    0.00    0.00    0.00   87.55
22:52:00     all    2.64    0.00    1.26    0.25    0.38    0.50    0.00    0.00    0.00   94.96
22:52:01     all    9.41    0.00    4.52    0.25    0.63    0.50    0.00    0.00    0.00   84.69
22:52:02     all   10.51    0.00    3.67    0.13    0.76    0.89    0.00    0.00    0.00   84.05
22:52:03     all    6.02    0.00    3.39    0.13    0.50    0.75    0.00    0.00    0.00   89.21
22:52:04     all   10.29    0.00    2.63    0.00    0.75    0.63    0.00    0.00    0.00   85.70
22:52:05     all    5.04    0.00    2.27    0.13    0.25    0.63    0.13    0.00    0.00   91.55
22:52:06     all    2.77    0.00    1.13    0.00    0.50    0.38    0.00    0.00    0.00   95.22
22:52:07     all    4.01    0.00    1.88    0.00    0.38    0.75    0.00    0.00    0.00   92.98
22:52:08     all    3.51    0.00    1.75    0.00    0.50    0.38    0.00    0.00    0.00   93.86
22:52:09     all   16.94    0.00    2.65    0.00    0.63    0.51    0.00    0.00    0.00   79.27
22:52:10     all    2.63    0.00    1.38    0.25    0.63    0.63    0.00    0.00    0.00   94.49
22:52:11     all    7.81    0.00    4.03    0.13    0.38    0.38    0.00    0.00    0.00   87.28
22:52:12     all    6.27    0.00    3.14    0.00    0.75    0.63    0.00    0.00    0.00   89.21
22:52:13     all    5.46    0.00    2.28    0.00    0.38    0.38    0.00    0.00    0.00   91.50
22:52:14     all    4.14    0.00    1.63    0.13    0.38    0.63    0.00    0.00    0.00   93.11
22:52:15     all    5.26    0.00    1.88    0.13    0.50    0.63    0.25    0.00    0.00   91.36
22:52:16     all    3.39    0.00    1.51    0.25    0.50    0.38    0.13    0.00    0.00   93.85
22:52:17     all    4.23    0.00    1.99    0.00    0.75    0.62    0.12    0.00    0.00   92.28
22:52:18     all    5.19    0.00    3.16    0.00    0.13    0.38    0.00    0.00    0.00   91.14
22:52:19     all    7.13    0.00    2.13    0.13    0.88    0.75    0.00    0.00    0.00   88.99
22:52:20     all    4.79    0.00    2.14    0.25    0.38    0.63    0.00    0.00    0.00   91.80
22:52:21     all    7.34    0.00    3.54    0.00    0.63    0.63    0.00    0.00    0.00   87.85
22:52:22     all    5.13    0.00    2.88    0.00    0.38    0.38    0.25    0.00    0.00   90.99
22:52:23     all    3.87    0.00    2.12    0.12    0.62    0.50    0.00    0.00    0.00   92.77
22:52:24     all    3.64    0.00    2.38    0.00    0.25    0.38    0.00    0.00    0.00   93.35
22:52:25     all    8.17    0.00    3.02    0.00    0.63    0.50    0.00    0.00    0.00   87.69
22:52:26     all    6.31    0.00    1.39    0.13    0.38    0.38    0.00    0.00    0.00   91.42
22:52:27     all   15.09    0.00    1.51    0.13    0.50    0.75    0.00    0.00    0.00   82.01
22:52:28     all    3.25    0.00    1.88    0.13    0.50    0.13    0.00    0.00    0.00   94.12
22:52:29     all    5.28    0.00    2.77    0.13    0.50    0.75    0.00    0.00    0.00   90.57
22:52:30     all    3.25    0.00    1.25    0.00    0.50    0.50    0.13    0.00    0.00   94.37
22:52:31     all    6.04    0.00    3.14    0.13    0.63    0.38    0.00    0.00    0.00   89.69
22:52:32     all    9.66    0.00    3.26    0.13    0.38    0.75    0.00    0.00    0.00   85.82
22:52:33     all    4.40    0.00    2.89    0.25    0.75    0.38    0.00    0.00    0.00   91.33
22:52:34     all   10.80    0.00    2.64    0.00    0.38    0.88    0.00    0.00    0.00   85.30
22:52:35     all    4.89    0.00    2.51    0.00    0.75    0.63    0.00    0.00    0.00   91.23
22:52:36     all    3.01    0.00    1.63    0.00    0.25    0.38    0.00    0.00    0.00   94.73
